tau_E,I_baseline,I_HD,reversal_potential,A_fast,fc_stim_duration,stim_delay,g_T,V_half_T,k_T,tau_hT,E_Ca,g_h,V_half_h,tau_h_on,tau_h_off,g_a,A_sc,tau_sc_on,tau_sc_off,tau_sc_off2,w_sc,sc_delay,tau_scg
28.639398898330732,63.05324838261515,131.36292049117202,0.0,252.82613733220464,121.38315191263922,114.9550584123429,102.01697357603396,57.17357615961725,163.14970422786354,1.0294352329412342,20.266579654452332,8.2925807909066,16.067827413771045,0.9668158840137941,0.6649260682837561,37.03277477827019,236.85460324018547,38.179182865551994,57.08412451573007,21.765424947265515,56.998078422371236,30.699858723120023,25.144723083023603
31.41828024979955,54.78428936064667,114.14345398407956,0.0,140.38111022492507,124.26899740448803,63.07979916233147,196.66780145143633,69.2221727620823,171.48217090946795,1.2586069188542375,32.05256574329204,1.2659460453151261,5.236229452759931,0.30346546974981536,0.06436130366902862,28.376102044196802,115.20703816581295,35.784845981865075,39.27546435865468,68.09202979587714,68.04871852547062,20.447645757671413,61.63347430463213
47.95721897678407,29.126482381917576,60.688277272990746,0.0,148.569664735244,83.37559784619621,39.20452317370691,372.0927819819552,71.87427891102286,153.9267280532927,9.702246694790938,26.84648901222985,5.542941719664691,26.7752530580568,1.0569917776289834,1.0149631102928933,24.172394242147462,142.96037593332287,36.26109262942629,16.30544330418405,28.127028455810986,48.088048258000555,33.92719486444098,17.60502354942906
53.54272921216532,43.27922089369201,90.17175413665205,0.0,314.8062365987421,159.64896171422114,124.00235922425468,499.9579038295662,59.28845002268255,101.15445387678308,3.4639526167191095,48.362556757861455,21.54295007338367,14.01198071046733,2.4479529821919765,1.0549028641622191,32.71740711372384,181.67456058984007,44.80181576842977,42.12284570351275,20.498076802340194,46.00437006868773,35.38987648755908,22.036685759464774
65.13296201190253,29.463750044892816,61.39160326557071,0.0,212.6704819114247,148.84252947400853,167.040191932181,308.78970166054444,77.67580634916973,139.6416049709628,4.663222950665838,30.912992528461004,7.859212530114544,21.818949348214762,5.455762046668502,0.34475034315389663,19.23355624576833,53.31897105469532,12.53087084296344,134.1029470817442,0.0,10.40099604252776,23.60589460258517,6.493140904831658
96.2940441374287,57.04628507677715,118.8551603862221,0.0,255.78688234259732,334.59399762881617,116.69119251808907,18.43217732106479,87.74175993100083,278.87933855416577,153.32158745488843,24.25928174493551,2.63297378147856,15.238921104654931,2.7713417543857664,0.2173027625889149,32.47312754838362,167.20237057048416,31.89456806419988,30.29104944940435,54.64299084151019,66.94778319594273,28.259474797495034,23.597819412323474
94.69534763934168,46.73946591475115,97.3803042048226,0.0,1060.9607437251968,101.59023832624052,113.64277905832088,205.8015966180002,92.72342048461525,222.68111030685202,4.601569860368561,22.693960464830933,4.82805867566613,0.3309819526434424,1.6138426470196656,0.19621832755682858,22.164386964389934,98.984417815253,39.09156882202655,0.17687076229550594,16.90028573303975,11.64393514053961,62.926804153409,6.01110539716359
41.788971197154964,47.12403380457871,98.18459391039161,0.0,229.76295075119106,143.94533420509097,154.7563176836207,150.8356606765093,84.73193089511508,203.24979748739446,1.5971912204425525,29.651860908147494,2.972733903959345,6.729506638141913,0.4941458477460264,0.010018944633915533,21.159996241297122,70.79431653488692,2.731341168044465,5.135225276060579,23.07940114056911,28.295280829172572,17.101709409844513,9.947861680753618
24.235598916540265,62.70270343033093,130.64938714358686,0.0,212.68828423947627,28.382256772839373,92.69888222442685,191.4401496269435,47.81286219661961,137.13582873272563,9.30839535581532,24.01833165569259,6.128378069173704,19.95718046477774,0.9053064628596474,3.706214476389216,48.257072757150574,186.77284510531845,14.229845383066733,61.90970650956415,36.40469873580686,97.48788552508239,18.985828697326472,16.662624536917377
19.962006455155432,49.357294166421454,102.83035349797585,0.0,222.92490933972846,113.5043281677846,97.4043146678612,242.6749018870975,85.27128324818422,183.01693670389798,1.8902024198034566,22.9184152370408,6.247863102121202,1.8673466292012657,0.47201490395742696,0.5098898232634486,20.394271376632492,32.98597406825763,6.6622009299026645,15.400440178445274,12.51787290909205,4.59382114427659,8.498207201870297,2.6338278089979936
93.34048640384746,63.01347872167532,131.28899846807627,0.0,337.7354604182475,217.08669288334568,141.58947329437106,226.81318037130723,55.65766570506032,131.59367776774613,2.2291840823758458,24.3813176647821,6.4961427019113716,15.764617370525265,0.22134561907542008,0.6318006200163752,43.92745263558422,302.768940577145,15.692332286414969,31.69740722983826,18.105478985005092,81.5449112914624,36.80578758926832,6.265208296055106
26.016468992649326,51.60217536319478,107.51502568943624,0.0,263.0121389364988,114.74928452389125,116.75934495304807,247.38841037626304,66.93732602465327,167.91509310754512,2.1558628096287946,24.85135955511036,11.548059389990218,21.079445722382406,2.0998643955496523,0.9881883890328236,29.568075256008555,131.47056038662114,9.764387611264276,14.616551053577957,28.87622438713105,22.39988462897177,23.39651286659552,11.497690668372611
30.56834138203884,51.457134479543015,107.20595309738329,0.0,300.1920445637267,114.20125169339146,47.06825914011905,135.18020166788207,63.582154083790805,199.91021819218224,2.8925016548765,12.740736268380983,11.942030525102584,50.032396705598316,2.317968721169375,0.1980378699483704,25.196140615606666,70.5602843846812,18.394436889897527,20.33285750917787,21.836527827833418,24.05216069280186,13.394741084782854,8.83155453220055
21.296698005046917,59.322944023969704,123.60315055880967,0.0,311.07711858242,93.2908670853124,74.60921398488645,159.12258234819512,53.92169614717874,153.52935569392423,1.8902785246095368,21.84664186443267,14.485544207283848,24.724541510383837,0.8412131542206543,0.2562952462234636,38.00395247694876,81.09171838866074,32.837996159990055,62.00239560838666,122.78584033167941,142.72634389559371,31.706699040382574,14.005802269496185
60.60083643699734,65.82438452315273,137.1257463179761,0.0,263.7453712894777,158.31925605075102,145.19302678541294,55.96232561649356,63.62613483196841,209.46379388005266,2.9687315954981583,18.42915000378588,13.246677437434382,8.853990922744467,0.43830940602382074,0.07429616210508407,34.97164144070999,193.5899242259746,41.361333604000876,0.8062284201467057,69.78539935690007,12.50549257867413,40.10034016205529,26.183291861822045
93.02815863392681,65.93540378563638,137.3734624917393,0.0,353.943058772573,196.97013719901486,280.45491000959953,168.65644999101636,49.307869539624946,134.12249958021692,1.0894998154283402,27.371896639181557,4.247677583944243,9.229007542748326,0.8805299650604652,0.19472819650643058,47.2347135301473,302.5330191561055,23.35708007121658,33.895355847211725,22.695750011120403,83.84047002888634,31.814230576807013,17.045372095513283
