Animal_Id,Cell_Id,Loss_100N,Loss_360N,R_Squared,I_baseline,A_fast,A_phasic,tau_decay,J1,KAPPA,J0,U_floor,T_phasic,tau_neural,fc_stim_duration,t_delay,HDpeakFRsmooth,HDpeakFR,HDInx,pValS,pValR,nSpk,HDFR,HDAngle,vm_deltaBIC,vm_deltaAIC,vm_deltaLL,vm_mu1_deg,vm_mu2_deg,vm_kappa,vm_kappa2,vm_pi,vm_mu_uni_deg,vm_kappa_uni,EI_balance,membrane_reactivity,phasic_energy,Membrane_Reactivity,Phasic_Energy,EI_Balance
EB12,75.0,18.75423120479519,18.76588363768989,0.45694844427675596,27.05593776013204,1111.2483059385168,54.126742584651055,165.04194728936602,8.782854798088936,4.863276159985604,20.0,-18.416351888757923,106.61272041895087,10.0,1.4607588281308814,0.08701235573930315,8.544303797468539,11.603375527426408,0.9024716153489161,0.0,7.956848395540979e-27,170.0,1.1172235653732199,49.045659955638655,99.55613902425533,108.96353433540611,57.481767167703055,54.40491963053035,292.76751465480004,26.01416154458278,2.0,0.9438703038473953,53.56378676416203,9.267191693003737,0.4391427399044468,111.12483059385167,5770.599274365925,111.12483059385167,5770.599274365925,0.4391427399044468
EB12,76.0,9.292490821405403,9.293642885536869,0.8794104540831116,6.830398386568369,2887.4287809850093,51.79365556137222,25.69352771598785,11.812726566413446,2.19418873877024,11.14943798998067,-28.70204892414986,102.44687232283061,13.681104642849553,4.889996095071735,14.532929491530025,27.38636363636422,50.00000000000106,0.9409719524269685,0.0,7.397989555961789e-100,273.0,1.4840460160811881,337.1221039996618,90.16098528833324,100.98940067388813,53.494700336944064,340.2616585912234,27.6258906841926,18.58290861273158,0.9520941597704895,0.95,340.97571616792334,9.769504750154821,1.0594907633038393,211.0523131254703,5306.098018428565,211.0523131254703,5306.098018428565,1.0594907633038393
EB12,77.0,52.69211268086489,52.469135850390195,0.8183490145510672,5.0,1560.0040135003123,96.31450566821991,31.177579118238587,11.848031861082033,19.98419857152354,1.3708748706711456,-28.178585935728798,131.60001742953702,39.97154716264957,4.830635309857231,7.316343421383959,24.24568965517293,29.09482758620751,0.915557081257022,0.0,1.2455249039229502e-87,276.0,3.426524878060408,297.5068918766212,-7.847998040566608,3.013204556584867,4.5066022782924335,302.7771140114207,277.5224958462915,11.106512718324971,288.9114565545406,0.9222891073080867,300.78157808468706,10.366369638714183,8.642679295216446,39.027861672515385,12674.990624654982,39.027861672515385,12674.990624654982,8.642679295216446
EB12,78.0,8.690965517573822,53.68445504000003,0.7128176163489526,8.138797819957563,2133.5458056437324,33.365389745202435,234.12537818995688,15.789250975572097,3.401445987877774,9.734496884840041,-20.721903248661395,102.00164815802407,50.0,4.19998551875401,6.738131668736978,50.786163522013666,71.70050761421471,0.9372600657850496,0.0010000000000000009,2.386962505582152e-175,451.0,5.551261157911839,338.9711494929227,154.70300667482059,167.03740869332864,86.51870434666432,339.8962374838349,354.7720711060481,14.416305190607465,0.2594374113697015,0.95,339.99004199462325,7.044708252868205,1.621989421986604,42.67091611287465,3403.324745445483,42.67091611287465,3403.324745445483,1.621989421986604
EB12,79.0,48.51852186139819,48.50565977687625,0.7021799440676448,21.715780208172102,2543.5969257457377,40.94071177524767,362.6734454156868,13.687578599974476,3.7848482721733347,11.231101625982276,-3.6426891831487676,103.78058294190072,10.811081451510173,4.5829612433375715,3.804946236156948,113.2812500000024,134.11458333333618,0.9148045922013573,0.0010000000000000009,0.0,1067.0,13.382780638289653,158.20145960039744,1.691675205331535,16.60949395923683,11.304746979618415,162.0815234071056,188.0476635216829,10.898000906247967,4.348463237626813,0.95,163.2283827333755,9.365561014640658,1.218720928346809,235.2768256491518,4248.8509340915425,235.2768256491518,4248.8509340915425,1.218720928346809
EB12,80.0,19.848391762061375,19.43614542273743,0.5747368574469425,48.21957412279764,1607.8223079624688,38.27189890809359,138.74996194165234,12.462812125775779,11.64402883714209,12.422990022690872,-11.520203070411025,108.16155337194763,37.717880172206655,4.895615061474599,6.979076294564358,47.46666666666768,75.33333333333493,0.9319992655954201,0.0,1.6801104890345005e-166,761.0,7.996852539720503,47.978591591289046,-1.8902242646690581,12.013675808915991,9.006837904457996,50.45342657311575,67.75973426971001,25.838036658651294,10.79679699035658,0.95,51.2788161221688,22.021899353714154,1.003205516788806,42.62758937198258,4139.548036393549,42.62758937198258,4139.548036393549,1.003205516788806
EB12,81.0,2.804610225168146,47.831516112312734,0.2559770705566944,5.074650460118878,246.33242290048997,35.25985191844612,197.32833023145156,11.495157813871042,17.418670134444646,19.944016371216158,-26.80905113208948,109.20165222601564,13.420600371398045,1.1075822460269913,0.06650914165101796,13.120567375886804,21.551724137931494,0.9181688018902469,0.0,2.4230815272725364e-37,150.0,1.5120217827906115,57.94650601555525,100.35691723576231,109.38882311805108,57.69441155902554,61.437769779054605,43.67371142625647,39.437304652474985,2.0,0.95,61.00007197276846,14.156865812921394,0.5763712584222114,18.35479904650712,3850.4340867389633,18.35479904650712,3850.4340867389633,0.5763712584222114
EB12,82.0,80.21455638043285,79.96317406636999,0.6777701371112772,21.550019260450657,1842.3372500095313,66.47418815540533,130.84952176588303,9.988983006438389,5.5666397077733665,6.980883402800448,-30.009282494489995,103.90862074298651,39.81218729373274,4.951819456531905,12.999999880531146,34.03508771929897,69.78798586572587,0.9089089514020686,0.0010000000000000009,1.5402841383195035e-123,447.0,4.298868907002483,205.70143606607888,67.60270860265453,79.91038438649525,42.955192193247626,209.32829655451667,213.29211356809543,53.40457916058205,5.658382631848392,0.5605249107223884,210.98448908097674,10.964783675188636,1.4309052923633152,46.27571041040373,6907.241206237939,46.27571041040373,6907.241206237939,1.4309052923633152
EB12,83.0,20.58057597333777,65.34527447187111,0.6552985820596248,6.537482351026439,2982.1219880382487,44.314251212598066,224.8031540224979,20.32404488713682,2.0123963167254257,15.5853532773608,-30.436179637768,102.55277367411809,10.879467504904675,1.9474632608583207,5.986803410117423,59.64285714285841,92.76729559748625,0.9129715373758214,0.0,1.03435236769975e-230,836.0,8.326547263713305,196.59907321456225,103.29214072067188,117.47802655992598,61.73901327996299,201.0222334244731,212.31366200849905,8.67306750224979,85.64866627821205,0.594893662719744,205.74534020860943,12.07912755220057,1.3040477508238084,274.10550991524633,4544.549375143582,274.10550991524633,4544.549375143582,1.3040477508238084
EB12,84.0,22.326366766294672,19.66132735273004,0.787110537828305,19.221739526573547,2407.961467620732,59.4774712938204,302.25731639726246,13.10871055999017,2.537328475148434,11.093559196457345,-39.643222198662954,103.60000000629854,10.0,3.4268514948893425,4.658376583195187,94.40559440559642,128.99709302325854,0.8985731814057689,0.0,0.0,1398.0,14.863548794542803,136.3092689296265,113.01863867376869,128.74703244215004,67.37351622107502,132.19328998043048,150.69797071787016,20.455237618259844,6.128922053382909,0.6651485042071091,138.10185686072498,9.211577120066373,1.181650571096817,240.7961467620732,6161.866026414415,240.7961467620732,6161.866026414415,1.181650571096817
