Animal_Id,Cell_Id,R_Squared,gate,FC_model,FC_data,SC_pd,SC_anti,SC_anti_data,tau_E,I_baseline,I_HD,A_fast,fc_stim_duration,stim_delay,g_T,V_half_T,k_T,tau_hT,E_Ca,g_a,A_sc,tau_sc_on,tau_sc_off,sc_delay,tau_dend,mg_conc,HDpeakFRsmooth,HDpeakFR,HDInx,pValS,pValR,nSpk,HDFR,HDAngle,vm_deltaBIC,vm_deltaAIC,vm_deltaLL,vm_mu1_deg,vm_mu2_deg,vm_kappa,vm_kappa2,vm_pi,vm_mu_uni_deg,vm_kappa_uni
EB12,64.0,0.5618535653661199,mg,208.0363845131148,201.75438596491227,36.44068976072731,0.0,0.0,9.524775325935774,10.768510893209868,0.724472307040659,170.97120563973235,13.599376130536665,6.400981461623801,11.290672269572289,-5.0,3.0,20.7033105130724,94.48876785694215,2.0,42.4224416354513,34.74463333870939,76.04412841289223,16.839835561384884,118.52668966804146,0.07987244262267734,100.3112033195042,123.40425531915157,0.9332986397954018,0.0,0.0,1204.0,12.359421841849494,359.2453328023445,275.91316945209746,291.1933833297037,148.59669166485185,5.4467440728304375,178.95577298843173,8.38198506735018,0.27167319605382556,0.95,5.494187033768691,4.706453399848472
EB12,65.0,0.1928332791482147,mg,76.90850106682493,75.0,23.183729646574058,0.0,0.0,24.96798696394195,9.059333285497406,9.12931270947964,158.44015303311167,12.868778899182546,7.599999934352136,5.224102199061923,-3.565473044644022,3.0,10.734841933221642,97.15118452209015,1.9955608589969644,123.68901654099162,19.740857976045433,248.12393642768197,6.716124510929143,133.75571649862758,2.5626476971868084,96.33333333333539,162.00000000000347,0.8912343845848075,0.0,0.0,1708.0,16.108952352208853,297.54340305491303,42.63038480315163,58.959619926197206,32.4798099630986,309.97362406049706,299.46589986995104,18.244094272556005,6.448568185762759,0.6426227456313911,306.3574639811383,10.177865104223404
EB12,66.0,0.6062843748386257,mg,104.95463005684903,121.2121212121212,69.24290675630787,0.0,0.0,44.396284758034305,11.139798535509753,5.36991215353852,182.07682716419208,12.741238455308139,5.399988962837975,8.0761713910216,-4.621737639225901,3.935877440267453,18.68180845217186,85.24074636911965,2.0,150.0505207945215,16.99235348685611,175.80794615494665,2.0536141781798105,123.40472233457808,0.401708540114283,67.39130434782753,102.09163346613762,0.9243231142944663,0.0010000000000000009,1.0364954436790876e-254,728.0,8.016844182502137,196.89364828906375,13.044365247145791,26.81526839173584,16.40763419586792,206.47256575661967,174.30910462126235,22.076339337394252,38.96430983667528,0.9270717209316693,204.20264519551296,15.658353281619101
EB12,67.0,0.7218649200671332,mg,163.10284349131476,121.7948717948718,0.0,0.0,0.0,38.07373131054855,8.088375642481308,6.430304198598352,290.12518630834586,4.940530602639585,6.334813647402463,7.313789786637409,7.076581548536091,3.1567125680857795,20.968202936272817,96.71418219509829,1.5805252152981226,110.01031443940228,34.72067842226132,199.62453561472518,1.2506517587610322,31.596686020315868,4.560277920575038,105.00000000000225,117.14285714285964,0.8994271450487205,0.0,4e-323,1232.0,11.92042727765307,154.7457199382516,91.66797187927341,107.0171543115539,56.50857715577695,154.25475072583032,177.2901627218724,7.854048973442154,1.0706673436658842,0.95,154.75579731346707,6.001309087105655
EB12,68.0,0.8132970122097277,mg,311.5117281916176,292.7927927927928,152.53847268097536,0.0,0.0,39.19383025902229,4.305689592648661,15.325053650510542,666.785463752673,2.8158750522712994,3.1841238229237767,51.61761342982609,-2.4509990791286995,3.2636138177733764,8.0,86.88047511447348,1.571018926037489,99.47075419355174,16.790501294336337,320.88956427069314,5.514620458742973,116.98547622061132,0.39978913001861366,112.5000000000024,161.21031746032088,0.8875641779349798,0.0010000000000000009,0.0,1410.0,14.729269754144463,320.1394861977882,128.98306431147125,144.7370992615879,75.36854963079395,331.20090124449825,313.4548480759929,5.254053605632823,27.24703234510574,0.5231018727734479,322.35013213856104,7.150156455353907
EB12,69.0,0.7115995919729642,mg,201.51855440517224,197.36842105263156,110.36789536077538,0.0,0.0,11.982585309748833,7.192238718838813,12.882878496241009,157.35918664360614,13.031908246114266,6.5680918382292734,10.921550889666687,-3.636419374647162,3.9597916274533658,11.477260212640154,120.92238322215314,1.9999131130341212,269.3530707279373,31.830982317204764,135.4497772984774,3.3513867937887984,135.39776965497205,0.7824378731167464,94.03409090909292,137.35465116279363,0.9077260750038622,0.0,0.0,934.0,12.299973977785248,222.8443609011974,14.83909444274127,29.35752375742777,17.678761878713885,239.6739017699072,205.62660545629882,12.884543173160388,17.01190272575163,0.6776129535370161,228.7807220940806,7.09219879535117
EB12,70.0,0.805591487321248,mg,269.3122609220262,192.85714285714286,99.6137942594637,0.0,0.0,35.50764466995215,3.5453190086610435,3.5808799189440323,377.6757851571831,6.038465785104782,4.800001176217581,20.42519842258108,-4.955496256249536,3.0742244280246576,8.795781830176223,80.24496168407667,1.8118776220279167,196.8065919705112,25.06501304742109,157.5526570484935,14.790631880956695,51.877891617083144,0.39227954670905746,103.5904255319171,176.19680851064206,0.8989170715099395,0.0,0.0,1032.0,15.362135551196998,287.32859865593474,20.086930713049924,34.904692551174435,20.452346275587217,287.95199459746334,308.3648662247186,10.045403093913672,2.8254442788529817,0.95,288.7491139041934,8.531091746317408
EB12,71.0,0.8020390520545714,mg,134.26412000135872,147.61904761904762,108.98034563086705,0.0,0.0,35.398886787756645,5.9541021021606655,10.42045149753113,162.7131823003184,11.397044309649154,4.2029556975334055,8.038563499116883,-5.0,3.000113335669295,8.0,194.3943096298149,1.9997157625747195,158.9699614077475,18.731127195992237,137.0513704709226,14.589978551037909,48.5378087476533,0.3899247562369855,79.67914438502844,94.25133689839772,0.9075005769886616,0.0010000000000000009,2.507854870306512e-265,850.0,10.707657764110047,223.4391802844066,5.780083189495713,20.015792237948858,13.007896118974429,235.6812144308262,200.39356686896585,10.270023228756935,33.2841380700556,0.853345375681907,230.5466958023223,7.664361720805402
EB12,72.0,0.7547672022558727,mg,256.0260898001103,236.8421052631579,107.68020801453223,0.0,0.0,44.614673145531235,10.901287907813746,6.715891761770097,401.2532338055947,4.898598794234126,4.701401114998708,24.279530545492463,-3.7449251837487885,3.0,11.343952272745215,83.13982767918792,1.3701746743048582,164.69414994377559,29.865179876718962,185.0286421168832,19.510867769387758,37.63267176964373,0.6818897237983815,130.67567567567843,143.38235294117953,0.9055717608963052,0.0010000000000000009,0.0,1531.0,19.577193988382067,5.906494640961655,104.96265136109741,120.96368054807044,63.48184027403522,15.456028298846931,23.762736851374527,5.67191729365512,0.20629545594390844,0.95,15.502636424755492,4.11438372264867
EB12,73.0,0.855075139483076,mg,278.9600862288646,250.0,136.2416812783275,0.0,0.0,45.22599414109441,4.299237724339318,14.564677189014022,266.0728297695001,9.767937195311186,3.0,5.0,-5.0,5.726304916029958,8.0,80.0,2.0,60.778357093711456,5.0,192.44375097967063,0.0,150.0,0.05,106.36792452830416,126.76886792453101,0.87984107371489,0.0010000000000000009,0.0,1286.0,17.674973996072474,203.82099724631777,-5.797883071393244,9.679992642999423,7.8399963214997115,213.63194358822318,217.46412386639713,5.996904784776928,56.304235465369786,0.8753744583923319,214.14492925265412,6.6928510462309925
